"","Text_ID","Sentence_Number","text"
"1511",15,90,"the commercial paper market has dried up"
"1512",15,91,"these factors all suggest that the current recovery may fade later in the year"
"1513",15,92,"the fed's shot in the arm last year may have given the us economy enough strength for a short sprint forward but america's reputation as a long- distance runner may be fading"
"1514",15,93,"pain de campagne sourdoughs baguettes ciabatta and exotic loaves incorporating everything from carrot to olives spinach to sun-dried tomato"
"1515",15,94,"the supermarkets' bakery shelves are chock-a-block and judging by the mind-boggling variety on offer real bread seems to be enjoying a massive revival in britain"
"1516",15,95,"but has good traditionally made bread really made a comeback"
"1517",15,96,"the suggestion prompts tom jaine former editor of the good food guide and author of making bread at home (cassell œ999) to froth like over-yeasted dough"
"1518",15,97,"'most of the bread that masquerades as real isn't real at all"
"1519",15,98,"in a tiny way it is different from the supermarket bread of 10 years ago but it's no better"
"1520",15,99,"i've just eaten a sunflower-seed loaf from duchy originals that was every bit as nasty as mass-produced bread"
"1521",15,100,"supermarket sourdoughs made ostensibly with natural leavens are as insubstantial and characterless as the ones they used to make with yeast' jaine insists that 'the move to real bread is actually restricted to a minute proportion of the london middle class' certainly a fine crop of good bread shops has appeared in the capital in the past few years mainly in the posher postal districts"
"1522",15,101,"the haute couture pinnacle of real bread is represented by poilƒne the signature bread produced from the wood-fired stoves of its belgravia bakery (the only poilƒne outlet outside paris) is a tremendous sourdough loaf of close texture and wonderful complex flavour"
"1523",15,102,"this bread is famously the favourite crust of de niro bacall and deneuve - but don't let that put you off or the fact that a loaf costs around œ6 weighing the best part of 2kg it will last most families for a week or more"
"1524",15,103,"another welcome french newcomer is the paul bakery in covent garden the first english branch of a chain with 250 outlets in france"
"1525",15,104,"the baker & spice bakery in south kensington produces equally superb bread which can also be bought at branches of konditor & cook"
"1526",15,105,"if you see their san francisco sourdough or potato-and- rosemary bread snap it up before someone else does"
"1527",15,106,"the three branches of de gustibus sell 20 fine breads"
"1528",15,107,"black forest rye and roasted onion rye are particularly worth seeking out"
"1529",15,108,"london's latest and coolest are the two exeter street bakery shops in kensington and covent garden selling italian breads and pizzas perfected by the restaurateur who brought joe allen over here"
"1530",15,109,"then there's the 10 branches of maison blanc but where does this leave real- bread addicts who live outside london"
"1531",15,110,"sainsbury's claims to be making the right stuff"
"1532",15,111,"as part of its taste the difference range two-thirds of sainsbury's 300 stores now stock a range of speciality breads"
"1533",15,112,"not a bad effort you think at first"
"1534",15,113,"the french country loaf certainly looks the part but the crust was too thin and the crumb was too open-textured"
"1535",15,114,"worse still it was so salty that we ended up throwing it out"
"1536",15,115,"sainsbury's raisin-and-rosemary loaf is vast for œ199 but the raisins proved to be few and far between"
"1537",15,116,"a seed-and-honey loaf was ok for toasting"
"1538",15,117,"one grain of comfort for non-metropolitan loaf-lovers is mail order"
"1539",15,118,"the village bakery will ship from its cumbrian ovens any order for a flat rate of œ495 you can choose from 17 breads all baked in a wood- fired oven including a natural-leaven campagne and a russian sourdough called rossisky"
"1540",16,1,"now the bbc has embraced 'narrowcasting' with its new channels boyd tonkin asks if tv will ever again surprise us with the unexpected"
"1541",16,2,"on saturday the bbc's new cultural channel finally shed the dowdy chrysalis of knowledge to emerge as a gaudy butterfly known as 'four' not all of us can stick around to watch the metamorphosis"
"1542",16,3,"after a first night of joint transmission with bbc 2 four's six hours per day of arts ideas and reportage has reverted to the digital platforms still closed to the half of british households who can only receive terrestrial fare"
"1543",16,4,"roly keating the corporation's doyen of arts who became four's first controller in the new year will be hoping to make his mark in a blaze of light glory"
"1544",16,5,"for the bbc a lot rides on the reception of four"
"1545",16,6,"greg dyke and his satraps gaze nervously towards the expiry of their current charter in 2006"
"1546",16,7,"the long-planned national switch-over from analogue to digital television sets proceeds at more of a crawl than a gallop"
"1547",16,8,"to put it bluntly four not only has to recruit a loyal core of arts addicts and documentary demons it must also help to persuade opinion-shifters in politics and the media that the bbc licence fee remains the only defensible form of poll-tax in 700 years of british history"
"1548",16,9,"four has won over downing street without too much of a battle"
"1549",16,10,"the culture secretary tessa jowell green-lighted it last autumn along with the bbc's two digital children's channels"
"1550",16,11,"however backstage ructions from commercial competitors have delayed approval for the corporation's revamped youth service bbc three"
"1551",16,12,"it's no secret that the beeb's rivals - above all rupert murdoch - keenly resent the spectacle of licence-funded empire-building a dozen years after the advent of sky - it seems to presage the secular decline of public-service broadcasting"
"1552",16,13,"with a clever touch of bathos four slid down the slipway at the weekend not with some operatic blockbuster but a dadaist squib a film about the artist michael landy who trashed his 7000 possessions in the window of a defunct west end store"
"1553",16,14,"it bore the title the man who destroyed everything"
"1554",16,15,"as far as the bbc goes rupert murdoch would wish for no other epitaph"
"1555",16,16,"the details of four so far announced show why he should never get his way"
"1556",16,17,"to be sure some merely fill the glaring holes left by the makeover of bbc 2 into a cookery-and-comedy location for 35-year-olds a weekly books programme the readers and writers roadshow for instance or the reliably left-field storyville documentary strand and an 8pm news slot with a global remit"
"1557",16,18,"other promised delights keep up the grand tradition of 'gala television' peter brook's hamlet from paris romanian diva angela gheorghiu in concert or the africa now music festival staged in a soccer stadium in senegal"
"1558",16,19,"yet we already have artsworld and performance channels to do the first-night folderol"
"1559",16,20,"behind the handsome limbs four hopes to offer a skeleton of inquiry and debate in features such as the ideas-driven talk show with andrew marr"
"1560",16,21,"let's hope that such regular articulations allow the channel to act more like a coherent creature than a frankenstein's monster of scavenged art-parts"
"1561",16,22,"as it happens mary shelley's stroke of inspiration on the shores of lake geneva has loomed large in the publicity for four"
"1562",16,23,"frequent trailers have deployed the notion of the genius loci to label the new outfit as 'a place to think' all the hype agrees that this must be a special location 'satisfyingly different' from mainstream tv - a haven for seekers and mavericks"
"1563",16,24,"now who (apart from mr murdoch) could possibly object to that"
"1564",16,25,"well you can welcome the channel's content while still lamenting the drift towards segmentation and fragmentation that its coming represents"
"1565",16,26,"these days we are all the playthings of demography our tastes ticketed and bracketed by media puppet-masters who long to give us exactly what they know we want - and nothing less or more"
"1566",16,27,"'niche' culture permits providers to deliver targeted audiences to advertisers with enough exactitude to make sure that a twentysomething urban clubber seldom has to contemplate an ad for a diy greenhouse or a stair-lift"
"1567",16,28,"filterers and packagers devote their time and skill to guaranteeing that we never run across any item that surprises or intrigues us"
"1568",16,29,"if it didn't sound too much like the sort of pompous restoration tragedy that not even four would deign to broadcast you might call this trend the death of serendipity"
"1569",16,30,"of course the bbc has no fickle advertisers to please (just fickle politicians) so it doesn't need to play the demographic game of divide-and-lure in quite so crude a fashion"
"1570",16,31,"the chief constituency of four ought to consist of self-selecting minorities convened by a passion - whether for qawwali music or quantum theory - rather than by the brute parameters of region age or class"
"1571",16,32,"always remember that a large majority of affluent folk take their leisure in entirely populist forms last week we learned that a third of chelsea ticket-holders earn more than œ50000 per year"
"1572",16,33,"meanwhile keating and colleagues vow that bbc 2 in particular will not treat the birth of four as a pretext for an even deeper plunge into gardening-and-game-show territory"
"1573",16,34,"we shall see"
"1574",16,35,"in 'narrowcasting' ventures such as four there's a paradox at work that deserves more attention than it gets"
"1575",16,36,"since the sixties many of the most exciting pulses of innovation across a spread of cultural forms have come from a push towards fusion and hybridity"
"1576",16,37,"creatively confused artists have sought to abolish the distance between ‚lite and popular styles 'highbrow' and 'lowbrow' registers learned and vernacular traditions"
"1577",16,38,"look at some of bbc four's early performance slots and you'll spot this force in progress bj”rk sings at covent garden fidelio comes live from a birmingham big top an opera company mounts a (successful) search for new divas in the townships of south africa"
"1578",16,39,"tune in to the liveliest american tv (so often the benchmark for canny british broadcasters) and this pattern stares you in the face"
"1579",16,40,"buffy the vampire slayer samples 300 years of gothic visual and literary style and places a self-conscious embodiment of european high culture (giles) at its heart seinfeld stages his deadpan free-form postmodern jests the simpsons import the dynamics of eugene o'neill and arthur miller into the animated comic-strip"
"1580",16,41,"yet while makers of culture everywhere cross boundaries and blur distinctions its marketers labour to reinforce them"
"1581",16,42,"audiences are sliced and sorted into ever thinner bands"
"1582",16,43,"with the birth of cbeebies even the under-fives have their own channel"
"1583",16,44,"internet-providers track your path through the web in order to deliver the sites your record shows (or seems to show) you want"
"1584",16,45,"newspapers dream of delivering the online 'daily me' pre-edited according to your preferences"
"1585",16,46,"a smart box called the tivo will not merely record favourite tv shows but when it knows you well enough anticipate your viewing choice as well"
"1586",16,47,"even in the reliably behind-the-beat book trade publishers and retailers flog their wares under the unvarying rubric 'if you liked x you'll love y' but my haphazard education in the arts (like millions of others') came about because i stumbled without signposts across 'z' and decided i should spend more time in that place"
"1587",16,48,"serendipity - the book picked up by accident the film at first watched reluctantly the magical snatch of music overheard - can shape the lifelong experience of those blessed with such happy accidents"
"1588",16,49,"for a brief period so one broadcasting fable goes the single-channel bbc tv embodied this ideal of diversity-in-unity"
"1589",16,50,"plenty of veterans recall it as history while many younger programme-makers dismiss it as pure myth"
"1590",16,51,"one evening sometime in the early sixties according to this story the loyal bbc-watcher might have grazed through an arts magazine some serious current affairs a gritty commissioned drama half an hour of classic tony hancock comedy a satirical blast of that was the week that was and (if they were especially lucky) the sight of a j p taylor explaining the origins of the great war with only a bow-tie for special effects"
"1591",16,52,"today's brash moguls of reality tv (notably peter bazalgette) mock this memory as a nostalgic fabrication"
"1592",16,53,"they point out with some justice that bbc tv in its 'golden age' was where the decrepit remnants of british music-hall went to die in agony - for the viewers"
"1593",16,54,"yet as william blake wrote 'a truth that's told with bad intent/ beats all the lies you can invent' the bazalgettes grow fat on fragmentation"
"1594",16,55,"they don't want to see a truly varied tv schedule in operation again"
"1595",16,56,"so they deny that it ever existed"
"1596",16,57,"in their perspective only the big brothers weakest links and pop idols can be allowed the prime-time honour of shaping the national chat"
"1597",16,58,"how soon before will young looks old"
"1598",16,59,"on the other hand puccini and pavarotti still live in the affections of millions because some inspired producer trampled the barriers and decided to fanfare italia 90 with 'nessun dorma' serendipity needs a little shove at times"
"1599",16,60,"and the bbc brass need to recall that one of their real triumphs in the past decade has been a bits-and-bobs radio station that flourished despite - or perhaps because of - a higgledy-piggledy brief five live"
"1600",16,61,"what will the bbc team choose for this summer's transmissions from japan and south korea"
"1601",16,62,"madame butterfly might sound a trifle too corny"
"1602",16,63,"still some of us can hope that one fine day a television vessel freighted with a richly varied cargo will sail back into the harbour of our lives"
"1603",16,64,"motorists who have just passed their driving test may be subject to tougher drink-drive and speeding laws under plans being considered by the government"
"1604",16,65,"lower blood-alcohol levels and reduced speed limits were two of 18 possible options in a consultation paper about novice drivers published yesterday"
"1605",16,66,"other options for new drivers include restrictions on night-time driving making them drive smaller-engined vehicles and the compulsory display of 'p' - provisional - plates for six or 12 months after passing the test"
"1606",16,67,"compulsory professional tuition for learners and accompanying drivers skid and motorway training and the introduction of a probationary licence code for the first two years are also being considered"
"1607",16,68,"andrew howard the aa's head of road safety policy welcomed the paper but added 'some of the suggestions in the consultation paper are impractical and unenforceable' the aa believes the introduction of p plates would do little to improve safety and it warns that limiting the time when young drivers may drive is likely to be impractical"
"1608",16,69,"so long bricks and mortar"
"1609",16,70,"cheaper greener options are available"
"1610",16,71,"little boxes made of ticky tacky it may have been a good refrain and a fair indictment of a nation's love of bricks and mortar but today's house builders are challenging the stereotype by using more inventive materials and building methods at both ends of the eco spectrum"
"1611",16,72,"bellway homes is nearing completion on the hamsterley a georgian-style polystyrene kit house which john watson their chief executive describes as 'a glamorous prefab that is here to stay' he adds 'we like to explore new technologies"
"1612",16,73,"this is a potential revolution in british housing and in building this house the first of its kind in the country we are demonstrating the possibilities from this unique design through to delivery' the five-bedroom property is the first traditional- look factory-built sectional house made of polystyrene and steel for sale in the uk"
"1613",16,74,"its lightweight steel frame clad externally with light but extremely strong insulating panels makes it highly energy-efficient"
"1614",16,75,"the polystyrene house may have an sap (standard assessment procedures) rating of 100 per cent but some builders prefer greener materials"
"1615",16,76,"richard scales and ralph carpenter of modece architects worked on a hemp house in haverhill suffolk and have mixed views on the use of polystyrene"
"1616",16,77,"mr scales says 'there are some benefits because it's energy efficient but it's not green"
"1617",16,78,"it's using material derived from oil which is unsustainable because fossil fuel will one day run out' the material used to create the hemp house will never run out if the project takes off"
"1618",16,79,"ralph carpenter's inspiration came from a visit to france where he first saw hemp being used in construction"
"1619",16,80,"he convinced suffolk housing society and st edmundsbury council to lead a trial to discover whether hemp is a suitable building material"
"1620",16,81,"the hemp houses have been built beside traditional brick-and-block constructions and insulation soundproofing structural ability resistance to moisture and condensation will be monitored to make comparisons"
"1621",16,82,"encouragingly for architects such as mr scales large-scale developers are interested in the hemp house but he accepts the use of greener materials on a mass scale may take time"
"1622",16,83,"'most of the industry is locked into bricks and blocks because that's the way their operatives are used to working and understand"
"1623",16,84,"if you start using different materials then that jacks the price up as they can't do it without thinking which seems to cost more' ultimately the hemp project may revive a crop that used to be grown extensively in britain but it should be pointed out that unlike its notorious cousin hemp used in construction has no hallucinatory qualities"
"1624",16,85,"steve clarke suffolk housing society's chief executive says 'we are hoping that it will make a significant contribution to finding a more environmentally friendly way to create new homes' at present innovative building projects inevitably cost more than traditional methods but this may change"
"1625",16,86,"initially the hemp house was considered expensive although it may prove cheaper in the long term"
"1626",16,87,"one building in north london has proved it is possible to produce a cost-effective construction that is also sustainable"
"1627",16,88,"number 9 stock orchard street designed by sarah wigglesworth architects is partly built with straw bales"
"1628",16,89,"architects sarah wigglesworth and jeremy till who live and work in the house say 'the building pays attention as we believe every building should to issues of environment"
"1629",16,90,"materials are chosen for their low embodied energy straw bales recycled concrete and sandbags' the straw-bale house is a good example of research by design in a project featuring the first approved use of this material in the uk although there is a growing straw-bale movement in the us and its benefits are many"
"1630",16,91,"straw costs œ150p per bale delivered to central london is widely available easy to build with and provides good thermal insulation because it 'breathes' the architects installed the bales with friends and family"
"1631",16,92,"standard practice is to render the bales on both sides but here the architects have clad the building on the outside with a rain screen"
"1632",16,93,"having ensured the walls are carefully detailed to keep out vermin and water - 'both things that would otherwise lead to a short life' they add"
"1633",16,94,"'the tension between the roughness of the bales and the sleek exterior of the cling-film sheathing disturbs the normal architectural categories uniting the slick with the hairy'"
"1634",17,1,"you don't actually need computers for special effects as the bafta award ceremony demonstrated on sunday evening"
"1635",17,2,"as the stars arrived an unforeseen combination of household chemicals and the worst of english weather added a mildly uncanny detail to the clich‚s of photographer's flashes and red carpet"
"1636",17,3,"a sebaceous slime appeared beneath the feet of the celebrities a copious froth which seemed like a manifestation of some otherwise intangible presence a kind of miasma of ego perhaps"
"1637",17,4,"i can't have been alone though in thinking how much more powerful the scene would have been with a bit of post-production cgi work"
"1638",17,5,"you can easily imagine a stephen king rationale"
"1639",17,6,"a red carpet haunted by the spirit of a murdered extra decides that it isn't going to let the stars walk all over it anymore - and as the more pernicious characters beam and smirk their way into the ceremony a malevolent ectoplasm swirls towards them across the surface oozing upwards over the manolo blahniks and versace dresses to vandalise their glamour"
"1640",17,7,"the effect might even win an award - given the current popularity of this kind of visual excess"
"1641",17,8,"certainly the lavish digital effects in lord of the rings can't have done that film any harm when it came to handing out the prizes since without computer-generated imagery - or ggi for short - it would barely have been conceivable as a project"
"1642",17,9,"altogether there were something like 500 special-effect shots in lord of the rings overlapped so that it was often impossible to tell where real objects stopped and the purely virtual ones began"
"1643",17,10,""
"1644",17,11,"there are purists who find this depressing - an indication that the long cinematic stand-off between the lumišre school (dedicated to the ethical superiority of unmediated photography) and the followers of m‚lišs (equally passionate about film's ability to play with time and space like putty) has finally been settled in favour of fantasy"
"1645",17,12,"for such people digital effects are the cinematic equivalent of genetically modified foods and the only way for them to guarantee the purity of their diet these days is to go comprehensively organic refusing to consume anything unless it has come from markets too poor to afford technological adulteration"
"1646",17,13,"anything from mali or iran can usually be counted as safe"
"1647",17,14,"in one respect the cassandras are right"
"1648",17,15,"the intermingling of real and computer generated is now so sophisticated that it descends to the level of individual particles"
"1649",17,16,"in the film pearl harbor for example real smoke and its computer-generated equivalent were often used in combination to achieve the required effect"
"1650",17,17,"elsewhere computer effects are preferred to the real thing because of their biddability"
"1651",17,18,"in black hawk down there was no difficulty in achieving the dust clouds caused by helicopter rotor wash but it tended to inconvenience the actors so the ground was dampened before filming and the 'real' effect added later"
"1652",17,19,"the result of course was realism - which from the very beginning of cinema has always been a highly artificial substance"
"1653",17,20,"but when it comes to the suggestion that cgi may be fundamentally toxic to the cinematic enterprise its enemies are on weaker ground"
"1654",17,21,"true it is currently an overused technology prone to distract its devotees from humble virtues such as narrative coherence and psychological plausibility"
"1655",17,22,"reviewing vidocq - the first film to be made entirely with digital cameras - the hollywood reporter offered what has become a fairly familiar coupling"
"1656",17,23,"it was it declared 'visually stunning and stunningly inane' a judgement which you might do well to keep on hand for the release of the next star wars movie - shot on digital cameras in three months followed by 18 months of post-production digital tweaking"
"1657",17,24,"but this needn't mean the death of art"
"1658",17,25,"quite the opposite"
"1659",17,26,"predictions that sound would destroy cinema and then that colour would fatally weaken its constitution eventually proved exaggerated"
"1660",17,27,"all those innovations needed was artists who could use them properly"
"1661",17,28,"and even now there are signs that the most high-minded directors are intrigued by the ability of computers to blur the distinction between our visual and emotional perceptions to let them write with light"
"1662",17,29,"in the lady and the duke the veteran director eric rohmer used cgi to set his historical drama against pastiches of period painting and printmaking rather than a conventional reconstruction"
"1663",17,30,"instead of painting out anachronism he used the technology to paint in period"
"1664",17,31,"others will come who will make even subtler use of the opportunity to align what they see in their heads with what we all eventually see on the screen"
"1665",17,32,"we are in at the birth in fact of the most intensively manipulated cinema we've ever known - and that manipulation will not always be bent solely on making teenagers moan 'awesome' the battle is already lost but in the end there may be no losers"
"1666",17,33,"it would be a pity if celebrations of the queen's golden jubilee became confused with the debate about the future of the monarchy"
"1667",17,34,"the one looks back in gratitude the other contemplates the serious issue of how the next head of state and those thereafter should be chosen"
"1668",17,35,"in our private lives we try to avoid muddling up the two things"
"1669",17,36,"we don't say thank you to somebody for a job well done over many years and at the very same ceremony so to speak when the presentations are made and the speeches given loudly discuss whether it couldn't all be done better in the future"
"1670",17,37,"we leave that for another day"
"1671",17,38,"let us cast our minds back 50 years"
"1672",17,39,"on 6 february 1952 king george vi died in his sleep"
"1673",17,40,"his valet discovered the body at 730am it was nearly noon in london before the news could be given to his eldest daughter elizabeth who was thousands of miles away in kenya"
"1674",17,41,"she had taken the king's place on a commonwealth tour"
"1675",17,42,"a courtier saw her as she was preparing to return to london"
"1676",17,43,"she was sitting erect no tears colour up a little fully accepting what lay ahead"
"1677",17,44,"the new queen was 25 years old"
"1678",17,45,"for the first 11 years of her life that is until the abdication of her uncle king edward viii neither she nor her father had expected that they would in turn ascend to the throne"
"1679",17,46,"it was the last thing that her father who loved a quiet family life and had a disabling stammer wanted to happen"
"1680",17,47,"he was initially terrified"
"1681",17,48,"but the queen's father didn't turn away like his brother"
"1682",17,49,"he did his duty"
"1683",17,50,"the queen has followed this example"
"1684",17,51,"this aspect of the queen's upbringing and character needs to be taken into account if the many assessments that will be made of her during this golden jubilee year are to be fair"
"1685",17,52,"in the hereditary system the task falls to you"
"1686",17,53,"your only choice is whether to do it conscientiously or not"
"1687",17,54,"even to do it to the best of your ability unremittingly for 50 long years and more"
"1688",17,55,"yes if that is how it turns out"
"1689",17,56,"when her father was king elizabeth used to look through the windows of buckingham palace at the people and cars in the mall wondering what they were doing where they were going what they were thinking"
"1690",17,57,"nobody else has had such a life with its isolation with its ceaseless pressure with its stern requirements"
"1691",17,58,"when still only 21 she made a famous public vow in a broadcast during a visit to south africa 'i declare before you all that my whole life whether it be long or short shall be devoted to your service and the service of our great imperial family to which we all belong' substitute 'commonwealth' for 'imperial' and it can be see that she has fully kept her promise"
"1692",17,59,"now i say that for doing a difficult arduous job for half a century the queen deserves heartfelt thanks"
"1693",17,60,"on this point it is irrelevant whether one is a monarchist or a republican"
"1694",17,61,"indeed the monarchical system is the more unforgiving"
"1695",17,62,"we watch and we criticise whomever the hereditary principle places willing or unwilling capable or incapable on the throne"
"1696",17,63,"many years ago the queen told her riding master that had she not been who she was she would like to have been a lady living in the country with lots of horses and dogs"
"1697",17,64,"how should the nation's thanks be expressed"
"1698",17,65,"many local authorities remain reluctant to organise or finance celebrations"
"1699",17,66,"they are waiting i think to read the public mood"
"1700",17,67,"this hasn't yet formed"
"1701",17,68,"but it will become clear"
"1702",17,69,"at the last jubilee 25 years ago the result was that a large number of spontaneously organised street parties took place all over the country"
"1703",17,70,"on the death of princess diana a completely different feeling quickly manifested itself"
"1704",17,71,"it was grief-stricken but also cross with the royal family for its cool response"
"1705",17,72,"the golden jubilee mood will be i think warm grateful and respectful"
"1706",17,73,"street parties may well seem inappropriate this time"
"1707",17,74,"that doesn't matter"
"1708",17,75,"for the plans already in place are quite sufficient for the occasion"
"1709",17,76,"starting with cornwall on 1 may the queen is making a series of visits to all parts of the united kingdom"
"1710",17,77,"she finishes in lancashire on 5 august"
"1711",17,78,"in the middle of this period will be a concentrated four days of festivities"
"1712",17,79,"on 1 june and 4 june respectively free classical and a pop concerts will be held in the gardens of buckingham palace on 2 june jubilee churches services and bell ringing will take place across the country and the next day a procession with the gold state coach will go to st paul's cathedral for a thanksgiving service followed by lunch at the guildhall"
"1713",17,80,"in 1960 the queen asked president de gaulle who had come on a state visit what he thought her role should be"
"1714",17,81,"he perfectly understood 'in the station to which god has called you be who you are madam that is to say the person in whom your people perceive its own nationhood and by whose presence and dignity that national unity is upheld' presence and dignity"
"1715",17,82,"those she has provided"
"1716",17,83,"even in these days of trans-channel europhoria our european allies are still some way away from agreeing a joint foreign or social let alone education policy"
"1717",17,84,"so it was quite a feat for the london ambassadors of four major european nations to co-ordinate a joint message to the government and people of britain regretting the 'sad' state of language teaching in this country"
"1718",17,85,"their complaint - that british schools are so uninterested in languages that european schools find it hard to arrange school exchanges - was nicely timed to catch the latest instalment of our continuing national debate about linguistic competence which is conducted under the working title 'why are we so awful at languages' with all due deference to their excellencies and considerable trepidation i would venture another view about the british and their linguistic abilities and i do so from the rare - but thankfully not yet unique - position of being by training a british linguist"
"1719",17,86,"contrary to common belief here and abroad a british linguist is not a contradiction in terms"
"1720",17,87,"this country does produce a respectable crop of graduate linguists"
"1721",17,88,"most leave university thoroughly competent in one more often two foreign languages"
"1722",17,89,"their university course will have included a spell abroad perhaps as long as a year"
"1723",17,90,"many of these graduates will also have studied two or three foreign languages at school one or more to a-level"
"1724",17,91,"the armed forces and the diplomatic service train their own staff in so-called 'hard languages' such as arabic or japanese as and when they need them"
"1725",17,92,"these diverse routes to language acquisition may not be the most efficient use of resources but they yield results"
"1726",17,93,"british linguists are among the best in the world"
"1727",17,94,"when we put our minds to learning languages we learn them systematically and well"
"1728",17,95,"i defy anyone to say that a native english speaker has a worse ear for languages than a native french german italian or spanish speaker"
"1729",17,96,"where we are genuinely deficient is in making every pupil proficient in at least one foreign language"
"1730",17,97,"and here motivation is a large part of the problem"
"1731",17,98,"it is not only practical and necessary for most foreigners to be able to speak english it is also - and at school this is crucial - fashionable"
"1732",17,99,"however routine and boring english lessons at schools in france and germany may be many pupils will go home and listen to cds or surf the internet in english"
"1733",17,100,"london hardly needed the now abandoned cool britannia campaign to attract young europeans"
"1734",17,101,"it is seen - even in paris madrid and rome - as the youth capital of europe"
"1735",17,102,"that is not the only reason for the one-sidedness of applications for school exchanges"
"1736",17,103,"english is the first foreign language in most european schools"
"1737",17,104,"even if all british children learning french took part in an exchange to a french school and vice versa there would still be the german italian spanish austrian dutch and belgian schools that would want an exchange with a british school"
"1738",17,105,"there are simply not enough british schools or pupils to be exchanged"
"1739",17,106,"many young britons are making quite a rational decision when they neglect their language classes - a decision that has little to do with the quality of the tuition"
"1740",17,107,"there are many things that they will need in later life but right now with all the other demands of the national curriculum language- learning seems more of a luxury than a necessity"
"1741",17,108,"the first task for schools must be to convince young britons that a foreign language is if not necessary then at least desirable"
"1742",17,109,"starting a first foreign language much earlier - seven is being suggested - would at least convey that it is a 'basic' rather than a supplement"
"1743",17,110,"british reserve and adolescent shyness also make 11 arguably the worst time to start learning a foreign language in a big class"
"1744",17,111,"despite the howls from many of my fellow linguists i also tend to support the education secretary estelle morris in allowing 14-year-olds to abandon their foreign language"
"1745",17,112,"if they have no interest or are not making progress by then it is a waste of everyone's time and money for them to continue"
"1746",17,113,"the corollary though should be not just the earlier start to language-learning but the provision of more opportunities in the form of subsidised non-school courses later in life when need inclination and interest might all coincide"
"1747",17,114,"to that end universities and colleges should be encouraged to open up their language training facilities to as wide a participation as possible"
"1748",17,115,"the combination that i took at school - classics german and russian - is now even less available in schools than it was then despite the promise that big comprehensives would make 'minority' subjects more viable"
"1749",17,116,"in the future it will probably still be the few - those whose interest is tweaked by travel foreign friends or a sympathy for language - who form the next generation of 'british linguists' but let's give far more people a chance"
"1750",17,117,"every year each student will spend at least œ4500 on living costs such as rent travel and food"
"1751",17,118,"on top of that will be tuition costs averaging around œ3000 over the study period"
"1752",17,119,"research shows that an average student will expect to owe around œ7000 by the time they have completed their university studies"
"1753",18,1,"she was the best-selling queen of the romantic aga saga"
"1754",18,2,"he was the enfant terrible of the right-on urban literati"
"1755",18,3,"would the earth move when their paths crossed"
"1756",18,4,"i quite like joanna trollope she's warm engaged and responsive and clearly has her heart in approximately the right place"
"1757",18,5,"to me she is a quintessentially english phenomenon the lower-middlebrow novelist who has just enough sophistication to be able to convince her readership that they may be getting an upper-middlebrow product"
"1758",18,6,"she's also quite vulnerable joanna and has had quite a monstering from the daily mail that paper bastion of agashire which is of course her proper province"
"1759",18,7,"in an interview in another newspaper last week joanna seemingly admitted to leading a rather unseemly life nowadays cruising the london streets on the lookout for thirtysomething men to have uncommitted sex with"
"1760",18,8,"she also posed for a photographer exhibiting her long slim legs clad in fishnet stockings"
"1761",18,9,"predictably the envious wrath of middle-aged middle england descended on her this scion of the sleeveless anorak and the liberty headscarf"
"1762",18,10,"'i was miserable and i then had stringers from the daily mail all over my patch in the country my mother everyone you can think of trying to get people to rubbish me"
"1763",18,11,"and you do then feel like a cornered animal i'm just so conscious a lot of the time that it's horrible for my children having a well-known mother it's beastly having a parent in the public eye' i observe to joanna that it's really quite vulgar being famous and she concedes that it is"
"1764",18,12,"she says that she continues to publicise her books quite as much as she does because she's 'always waiting to go out of fashion because with every book i think this will be it and i suppose i've had a sort of superstition about prolonging that moment' but that 'after last week i'm asking myself very seriously why' she says that the remarks about sex she made were general rather than specific to her and were quite misrepresented"
"1765",18,13,"anyway she said those things only after courteously answering a long string of sexual enquiries"
"1766",18,14,"i believe her in all this"
"1767",18,15,"joanna doesn't want to make a fuss although when i ask if she'd like me to outline the dispute as i have above she says 'that would be excellent will' joanna uses my first name quite a lot when we talk and i think this is partly sincere and partly political"
"1768",18,16,"she's quite attractive and looks - as many have observed - young for her 58 years"
"1769",18,17,"however not absurdly dorian gray-ishly so she's no marie helvin"
"1770",18,18,"i think the brouhaha that surrounds poor youthful joanna has as much to do with her rotten old borough of a constituency as it does with anything intrinsic to her"
"1771",18,19,"sitting on the other side of a boring coffee table in the dull matutinal hinterland of the soho members' club in which we meet for an hour on a rainy weekday she looks sleek in flared leather trousers a hip-length woollen jacket with a leather collar and silver jewellery (boadicea shield-boss earrings thin multi-stranded bracelet) she looks in fact like what she is a million- selling lady novelist of a certain age"
"1772",18,20,"the trouble is that on the evidence of her conversation that age is about 33 rather than 58 and quite a young 33 at that"
"1773",18,21,"there's this business of the 'will's to begin with - when i tell her that both my parents are dead (hers are alive) her emotion swells and prolapses all over the table 'oh will i am so sorry' although she then qualifies this by conceding that it's my children and my parents that she's sorry for"
"1774",18,22,"the daily mail feels that joanna has reinvented herself as a leggy sex siren in order to flog more books particularly as her latest girl from the south features 30-year-old protagonists and is set in the distinctly racy environs of parsons green"
